S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance
17.1,8.100000000000009,30.9,0.9000000000000004,9.9,0.9000000000000004,26.1,30.0,1.5999999999999996,1.5,9.9,0.0,0.3999999999999999,0.0,61.2,0.0,8.1,10.56153846153846,168.5562130177515
17.19,7.290000000000008,30.81,0.8100000000000003,9.81,0.8100000000000003,26.19,30.0,1.4399999999999997,1.35,9.81,0.0,0.35999999999999993,0.0,61.38,0.0,8.19,10.45153846153846,165.9408284023669
17.28,6.480000000000007,30.72,0.7200000000000003,9.72,0.7200000000000003,26.28,30.0,1.2799999999999998,1.2,9.72,0.0,0.31999999999999995,0.0,61.56,0.0,8.28,10.34153846153846,163.32544378698228
17.37,5.670000000000006,30.63,0.6300000000000002,9.63,0.6300000000000002,26.37,30.0,1.1199999999999997,1.05,9.63,0.0,0.2799999999999999,0.0,61.74,0.0,8.37,10.23153846153846,160.71005917159766
17.46,4.860000000000005,30.54,0.5400000000000003,9.540000000000001,0.5400000000000003,26.46,30.0,0.9599999999999997,0.9,9.540000000000001,0.0,0.23999999999999994,0.0,61.92,0.0,8.459999999999999,10.12153846153846,158.09467455621305
17.55,4.050000000000004,30.45,0.4500000000000002,9.45,0.4500000000000002,26.55,30.0,0.7999999999999998,0.75,9.45,0.0,0.19999999999999996,0.0,62.1,0.0,8.55,10.01153846153846,155.47928994082844
17.64,3.2400000000000038,30.36,0.3600000000000001,9.36,0.3600000000000001,26.64,30.0,0.6399999999999998,0.6000000000000001,9.36,0.0,0.15999999999999995,0.0,62.28,0.0,8.64,9.901538461538461,152.8639053254438
17.73,2.4300000000000024,30.27,0.27000000000000013,9.27,0.27000000000000013,26.73,30.0,0.47999999999999976,0.44999999999999996,9.27,0.0,0.11999999999999994,0.0,62.46,0.0,8.73,9.791538461538462,150.24852071005918
17.82,1.6200000000000019,30.18,0.18000000000000005,9.18,0.18000000000000005,26.82,30.0,0.31999999999999984,0.30000000000000004,9.18,0.0,0.07999999999999996,0.0,62.64,0.0,8.82,9.68153846153846,147.63313609467457
17.91,0.8100000000000014,30.09,0.08999999999999997,9.09,0.08999999999999997,26.91,30.0,0.15999999999999992,0.15000000000000013,9.09,0.0,0.03999999999999998,0.0,62.82,0.0,8.91,9.571538461538461,145.01775147928996
18.0,0.0,30.0,0.0,9.0,0.0,27.0,30.0,0.0,0.0,9.0,0.0,0.0,0.0,63.0,0.0,9.0,9.461538461538462,142.40236686390534
17.91,0.0,29.88,0.09,9.0,0.09,26.73,29.89,0.0,0.0,8.91,0.0,0.0,0.18,62.46,0.09,9.0,9.423076923076923,141.43917159763316
17.82,0.0,29.76,0.18,9.0,0.18,26.46,29.78,0.0,0.0,8.82,0.0,0.0,0.36,61.92,0.18,9.0,9.384615384615385,140.47597633136095
17.73,0.0,29.64,0.27,9.0,0.27,26.19,29.669999999999998,0.0,0.0,8.73,0.0,0.0,0.54,61.38,0.27,9.0,9.346153846153847,139.51278106508877
17.64,0.0,29.52,0.36,9.0,0.36,25.92,29.56,0.0,0.0,8.64,0.0,0.0,0.72,60.84,0.36,9.0,9.307692307692308,138.5495857988166
17.55,0.0,29.4,0.44999999999999996,9.0,0.44999999999999996,25.65,29.45,0.0,0.0,8.55,0.0,0.0,0.8999999999999999,60.3,0.44999999999999996,9.0,9.26923076923077,137.58639053254439
17.46,0.0,29.28,0.54,9.0,0.54,25.38,29.34,0.0,0.0,8.459999999999999,0.0,0.0,1.08,59.76,0.54,9.0,9.23076923076923,136.6231952662722
17.37,0.0,29.16,0.63,9.0,0.63,25.11,29.23,0.0,0.0,8.37,0.0,0.0,1.26,59.22,0.63,9.0,9.192307692307692,135.66000000000003
17.28,0.0,29.04,0.72,9.0,0.72,24.84,29.119999999999997,0.0,0.0,8.28,0.0,0.0,1.44,58.68,0.72,9.0,9.153846153846153,134.69680473372784
17.19,0.0,28.92,0.8099999999999999,9.0,0.8099999999999999,24.57,29.009999999999998,0.0,0.0,8.19,0.0,0.0,1.6199999999999999,58.14,0.8099999999999999,9.0,9.115384615384615,133.73360946745564
17.1,0.0,28.8,0.9,9.0,0.9,24.3,28.9,0.0,0.0,8.1,0.0,0.0,1.8,57.6,0.9,9.0,9.076923076923077,132.77041420118346
17.01,0.0,28.68,0.99,9.0,0.99,24.03,28.79,0.0,0.0,8.01,0.0,0.0,1.98,57.06,0.99,9.0,9.038461538461538,131.80721893491128
16.92,0.0,28.560000000000002,1.08,9.0,1.08,23.76,28.68,0.0,0.0,7.92,0.0,0.0,2.16,56.52,1.08,9.0,9.0,130.84402366863907
16.830000000000002,0.0,28.44,1.17,9.0,1.17,23.490000000000002,28.57,0.0,0.0,7.83,0.0,0.0,2.34,55.980000000000004,1.17,9.0,8.961538461538462,129.8808284023669
16.740000000000002,0.0,28.32,1.26,9.0,1.26,23.220000000000002,28.46,0.0,0.0,7.74,0.0,0.0,2.52,55.440000000000005,1.26,9.0,8.923076923076923,128.9176331360947
16.65,0.0,28.200000000000003,1.35,9.0,1.35,22.950000000000003,28.35,0.0,0.0,7.65,0.0,0.0,2.7,54.900000000000006,1.35,9.0,8.884615384615383,127.9544378698225
16.56,0.0,28.080000000000002,1.44,9.0,1.44,22.68,28.24,0.0,0.0,7.5600000000000005,0.0,0.0,2.88,54.36,1.44,9.0,8.846153846153845,126.99124260355032
16.47,0.0,27.96,1.53,9.0,1.53,22.41,28.13,0.0,0.0,7.47,0.0,0.0,3.06,53.82,1.53,9.0,8.807692307692307,126.02804733727812
16.38,0.0,27.84,1.62,9.0,1.62,22.14,28.02,0.0,0.0,7.38,0.0,0.0,3.24,53.28,1.62,9.0,8.769230769230768,125.06485207100593
16.29,0.0,27.720000000000002,1.71,9.0,1.71,21.87,27.91,0.0,0.0,7.29,0.0,0.0,3.42,52.74,1.71,9.0,8.73076923076923,124.10165680473375
16.2,0.0,27.6,1.8,9.0,1.8,21.6,27.8,0.0,0.0,7.2,0.0,0.0,3.6,52.2,1.8,9.0,8.692307692307692,123.13846153846156
16.11,0.0,27.48,1.8900000000000001,9.0,1.8900000000000001,21.330000000000002,27.69,0.0,0.0,7.11,0.0,0.0,3.7800000000000002,51.660000000000004,1.8900000000000001,9.0,8.653846153846153,122.17526627218936
16.02,0.0,27.36,1.98,9.0,1.98,21.060000000000002,27.580000000000002,0.0,0.0,7.0200000000000005,0.0,0.0,3.96,51.120000000000005,1.98,9.0,8.615384615384615,121.21207100591718
15.93,0.0,27.240000000000002,2.0700000000000003,9.0,2.0700000000000003,20.79,27.47,0.0,0.0,6.93,0.0,0.0,4.140000000000001,50.58,2.0700000000000003,9.0,8.576923076923077,120.24887573964499
15.84,0.0,27.12,2.16,9.0,2.16,20.52,27.36,0.0,0.0,6.84,0.0,0.0,4.32,50.04,2.16,9.0,8.538461538461538,119.28568047337279
15.75,0.0,27.0,2.25,9.0,2.25,20.25,27.25,0.0,0.0,6.75,0.0,0.0,4.5,49.5,2.25,9.0,8.5,118.32248520710061
15.66,0.0,26.88,2.34,9.0,2.34,19.98,27.14,0.0,0.0,6.66,0.0,0.0,4.68,48.96,2.34,9.0,8.46153846153846,117.35928994082842
15.57,0.0,26.759999999999998,2.43,9.0,2.43,19.71,27.03,0.0,0.0,6.57,0.0,0.0,4.86,48.42,2.43,9.0,8.423076923076922,116.39609467455622
15.48,0.0,26.64,2.52,9.0,2.52,19.439999999999998,26.919999999999998,0.0,0.0,6.4799999999999995,0.0,0.0,5.04,47.879999999999995,2.52,9.0,8.384615384615383,115.43289940828403
15.39,0.0,26.52,2.6100000000000003,9.0,2.6100000000000003,19.169999999999998,26.81,0.0,0.0,6.39,0.0,0.0,5.220000000000001,47.339999999999996,2.6100000000000003,9.0,8.346153846153845,114.46970414201185
15.3,0.0,26.4,2.7,9.0,2.7,18.9,26.7,0.0,0.0,6.3,0.0,0.0,5.4,46.8,2.7,9.0,8.307692307692307,113.50650887573966
15.21,0.0,26.279999999999998,2.79,9.0,2.79,18.63,26.59,0.0,0.0,6.21,0.0,0.0,5.58,46.26,2.79,9.0,8.269230769230768,112.54331360946746
15.120000000000001,0.0,26.16,2.8800000000000003,9.0,2.8800000000000003,18.36,26.48,0.0,0.0,6.12,0.0,0.0,5.760000000000001,45.72,2.8800000000000003,9.0,8.23076923076923,111.58011834319528
15.030000000000001,0.0,26.04,2.97,9.0,2.97,18.09,26.37,0.0,0.0,6.03,0.0,0.0,5.94,45.18,2.97,9.0,8.192307692307692,110.61692307692309
14.940000000000001,0.0,25.919999999999998,3.06,9.0,3.06,17.82,26.26,0.0,0.0,5.94,0.0,0.0,6.12,44.64,3.06,9.0,8.153846153846153,109.65372781065089
14.850000000000001,0.0,25.799999999999997,3.1500000000000004,9.0,3.1500000000000004,17.549999999999997,26.15,0.0,0.0,5.85,0.0,0.0,6.300000000000001,44.099999999999994,3.1500000000000004,9.0,8.115384615384615,108.6905325443787
14.76,0.0,25.68,3.24,9.0,3.24,17.279999999999998,26.04,0.0,0.0,5.76,0.0,0.0,6.48,43.559999999999995,3.24,9.0,8.076923076923077,107.72733727810652
14.67,0.0,25.56,3.33,9.0,3.33,17.009999999999998,25.93,0.0,0.0,5.67,0.0,0.0,6.66,43.019999999999996,3.33,9.0,8.038461538461538,106.76414201183432
14.58,0.0,25.439999999999998,3.42,9.0,3.42,16.74,25.82,0.0,0.0,5.58,0.0,0.0,6.84,42.48,3.42,9.0,8.0,105.80094674556213
14.49,0.0,25.32,3.5100000000000002,9.0,3.5100000000000002,16.47,25.71,0.0,0.0,5.49,0.0,0.0,7.0200000000000005,41.94,3.5100000000000002,9.0,7.961538461538462,104.83775147928995
14.4,0.0,25.2,3.6,9.0,3.6,16.2,25.6,0.0,0.0,5.4,0.0,0.0,7.2,41.4,3.6,9.0,7.923076923076923,103.87455621301775
14.31,0.0,25.08,3.69,9.0,3.69,15.93,25.490000000000002,0.0,0.0,5.3100000000000005,0.0,0.0,7.38,40.86,3.69,9.0,7.884615384615385,102.91136094674556
14.22,0.0,24.96,3.7800000000000002,9.0,3.7800000000000002,15.66,25.380000000000003,0.0,0.0,5.220000000000001,0.0,0.0,7.5600000000000005,40.32,3.7800000000000002,9.0,7.846153846153847,101.94816568047338
14.13,0.0,24.84,3.87,9.0,3.87,15.389999999999999,25.27,0.0,0.0,5.13,0.0,0.0,7.74,39.78,3.87,9.0,7.8076923076923075,100.9849704142012
14.040000000000001,0.0,24.72,3.96,9.0,3.96,15.12,25.16,0.0,0.0,5.04,0.0,0.0,7.92,39.24,3.96,9.0,7.769230769230769,100.021775147929
13.95,0.0,24.6,4.05,9.0,4.05,14.85,25.05,0.0,0.0,4.95,0.0,0.0,8.1,38.7,4.05,9.0,7.730769230769231,99.05857988165681
13.86,0.0,24.48,4.140000000000001,9.0,4.140000000000001,14.58,24.94,0.0,0.0,4.86,0.0,0.0,8.280000000000001,38.16,4.140000000000001,9.0,7.6923076923076925,98.09538461538463
13.77,0.0,24.36,4.23,9.0,4.23,14.31,24.830000000000002,0.0,0.0,4.7700000000000005,0.0,0.0,8.46,37.62,4.23,9.0,7.653846153846154,97.13218934911245
