S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3
2391.9,0.0,36.3,14991.300000000001,15.3,16.2,12.6,35.4,30.0,0.0,15.3,0.0,2.7,11.7,6.3,9.0,2.7,6.3,1171.0,46108286.12000001,2908.5,13.4625,6.075
2731.2,0.0,32.4,19961.4,14.4,18.6,10.8,37.2,30.0,0.0,14.4,0.0,3.6,12.6,5.4,12.0,3.6,5.4,1524.8,61439502.08000002,3793.0,13.575,6.6
3070.5,0.0,28.5,24931.5,13.5,21.0,9.0,39.0,30.0,0.0,13.5,0.0,4.5,13.5,4.5,15.0,4.5,4.5,1878.6,76770718.04000002,4677.5,13.6875,7.125
3409.8,0.0,24.6,29901.600000000002,12.6,23.4,7.199999999999999,40.8,30.0,0.0,12.6,0.0,5.4,14.4,3.5999999999999996,18.0,5.4,3.5999999999999996,2232.4,92101934.00000001,5562.0,13.8,7.65
3749.1,0.0,20.7,34871.700000000004,11.7,25.8,5.4,42.6,30.0,0.0,11.7,0.0,6.3,15.3,2.7,21.0,6.3,2.7,2586.2,107433149.96000002,6446.5,13.9125,8.175
4088.4,0.0,16.8,39841.8,10.8,28.2,3.5999999999999996,44.4,30.0,0.0,10.8,0.0,7.2,16.2,1.7999999999999998,24.0,7.2,1.7999999999999998,2940.0,122764365.92000003,7331.0,14.025,8.7
4427.700000000001,0.0,12.899999999999999,44811.9,9.9,30.599999999999998,1.8000000000000007,46.2,30.0,0.0,9.9,0.0,8.1,17.1,0.9000000000000004,27.0,8.1,0.9000000000000004,3293.8,138095581.88000005,8215.5,14.1375,9.225000000000001
4767.0,0.0,9.0,49782.0,9.0,33.0,0.0,48.0,30.0,0.0,9.0,0.0,9.0,18.0,0.0,30.0,9.0,0.0,3647.6,153426797.84000006,9100.0,14.25,9.75
4829.1,0.0,8.1,48251.9,9.0,33.9,0.9,51.0,28.5,0.0,8.1,0.0,9.0,17.1,0.0,30.0,8.1,0.9,3549.773333333333,145491439.35822228,8855.333333333334,14.325,9.75
4891.2,0.0,7.2,46721.8,9.0,34.8,1.8,54.0,27.0,0.0,7.2,0.0,9.0,16.2,0.0,30.0,7.2,1.8,3451.9466666666667,137556080.8764445,8610.666666666666,14.4,9.75
4953.3,0.0,6.3,45191.7,9.0,35.7,2.7,57.0,25.5,0.0,6.3,0.0,9.0,15.3,0.0,30.0,6.3,2.7,3354.12,129620722.3946667,8366.0,14.475,9.75
5015.4,0.0,5.4,43661.6,9.0,36.6,3.6,60.0,24.0,0.0,5.4,0.0,9.0,14.4,0.0,30.0,5.4,3.6,3256.2933333333335,121685363.91288891,8121.333333333333,14.55,9.75
5077.5,0.0,4.5,42131.5,9.0,37.5,4.5,63.0,22.5,0.0,4.5,0.0,9.0,13.5,0.0,30.0,4.5,4.5,3158.4666666666667,113750005.43111113,7876.666666666666,14.625,9.75
5139.6,0.0,3.5999999999999996,40601.4,9.0,38.4,5.4,66.0,21.0,0.0,3.5999999999999996,0.0,9.0,12.6,0.0,30.0,3.5999999999999996,5.4,3060.6400000000003,105814646.94933335,7632.0,14.7,9.75
5201.7,0.0,2.7,39071.3,9.0,39.3,6.3,69.0,19.5,0.0,2.7,0.0,9.0,11.7,0.0,30.0,2.7,6.3,2962.8133333333335,97879288.46755557,7387.333333333333,14.775,9.75
5263.8,0.0,1.7999999999999998,37541.2,9.0,40.2,7.2,72.0,18.0,0.0,1.7999999999999998,0.0,9.0,10.8,0.0,30.0,1.7999999999999998,7.2,2864.9866666666667,89943929.98577778,7142.666666666666,14.85,9.75
5325.9,0.0,0.9000000000000004,36011.1,9.0,41.1,8.1,75.0,16.5,0.0,0.9000000000000004,0.0,9.0,9.9,0.0,30.0,0.9000000000000004,8.1,2767.1600000000003,82008571.504,6898.0,14.925,9.75
5388.0,0.0,0.0,34481.0,9.0,42.0,9.0,78.0,15.0,0.0,0.0,0.0,9.0,9.0,0.0,30.0,0.0,9.0,2669.3333333333335,74073213.0222222,6653.333333333333,15.0,9.75
5298.6,8.1,2439.3,33461.0,12.6,37.8,9.0,75.0,13.5,0.0,0.0,0.0,8.1,9.0,0.0,27.0,0.0,9.0,2758.1333333333337,73432379.6622222,6874.883333333333,15.3375,9.0
5209.2,16.2,4878.6,32441.0,16.2,33.6,9.0,72.0,12.0,0.0,0.0,0.0,7.2,9.0,0.0,24.0,0.0,9.0,2846.9333333333334,72791546.3022222,7096.433333333333,15.675,8.25
