S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3
54813.0,870.0,180.0,276.0,159.0,93.0,102.0,154.0,126.0,100.0,72.0,189.0,81.0,108.0,423.0,9.0,510.0,48.0,4094.5,197912462.6785714,4787.333333333333,99.33333333333333,189.0
50595.3,815.1,186.3,273.9,156.0,89.4,122.2,168.9,124.2,98.7,72.0,194.1,85.2,108.9,571.8,9.0,748.2,44.1,3792.157142857143,179150858.16020405,4447.258333333333,98.3,267.1
46377.6,760.2,192.6,271.8,153.0,85.8,142.4,183.8,122.4,97.4,72.0,199.2,89.4,109.8,720.6,9.0,986.4,40.2,3489.8142857142857,160389253.6418367,4107.183333333333,97.26666666666667,345.2
42159.9,705.3,198.9,269.7,150.0,82.2,162.6,198.7,120.6,96.1,72.0,204.3,93.6,110.7,869.4000000000001,9.0,1224.6,36.3,3187.4714285714285,141627649.12346938,3767.108333333333,96.23333333333333,423.29999999999995
37942.2,650.4,205.2,267.6,147.0,78.6,182.8,213.6,118.8,94.8,72.0,209.4,97.8,111.6,1018.2,9.0,1462.8,32.4,2885.1285714285714,122866044.60510203,3427.033333333333,95.2,501.4
33724.5,595.5,211.5,265.5,144.0,75.0,203.0,228.5,117.0,93.5,72.0,214.5,102.0,112.5,1167.0,9.0,1701.0,28.5,2582.785714285714,104104440.08673468,3086.958333333333,94.16666666666666,579.5
29506.800000000003,540.6,217.8,263.4,141.0,71.4,223.2,243.4,115.2,92.2,72.0,219.6,106.2,113.4,1315.8000000000002,9.0,1939.1999999999998,24.6,2280.442857142857,85342835.56836735,2746.883333333333,93.13333333333333,657.5999999999999
25289.100000000002,485.7,224.1,261.3,138.0,67.8,243.4,258.3,113.4,90.9,72.0,224.7,110.4,114.3,1464.6000000000001,9.0,2177.3999999999996,20.7,1978.1,66581231.05000001,2406.808333333333,92.1,735.6999999999999
21071.4,430.8,230.4,259.2,135.0,64.2,263.6,273.2,111.6,89.6,72.0,229.8,114.6,115.2,1613.4,9.0,2415.6,16.8,1675.7571428571428,47819626.53163266,2066.733333333333,91.06666666666666,813.8
16853.700000000004,375.90000000000003,236.7,257.1,132.0,60.6,283.79999999999995,288.1,109.8,88.3,72.0,234.9,118.80000000000001,116.1,1762.2,9.0,2653.7999999999997,12.899999999999999,1373.4142857142856,29058022.01326531,1726.6583333333333,90.03333333333333,891.9
